0.831,0.528
0,0
0,0
0,0
0,0.381
0.85,0.973
0.919,0.709
0.171,0
0,0
0,0
0,0.171
0.694,0.894
1.041,0.85
0.396,0.039
0,0
0,0
0,0
0.494,0.743
1.036,0.943
0.606,0.259
0,0
0,0
0,0
0.269,0.63
0.987,0.987
0.787,0.474
0,0
0,0
0,0
0.073,0.445
0.89,0.987
0.919,0.66
0.088,0
0,0
0,0
0,0.239
0.738,0.934
1.002,0.811
0.283,0
0,0
0,0
0,0.02
0.543,0.826
1.036,0.894
0.552,0.2
0,0
0,0
0,0
0.332,0.684
0.885,0.987
0.733,0.425
0,0
0,0
0,0
0.098,0.499
0.919,1.031
0.89,0.611
0.02,0
0,0
0,0
0,0.293
0.787,0.943
0.987,0.772
0.259,0
0,0
0,0
0,0.083
0.611,0.85
1.031,0.894
0.479,0.137
0,0
0,0
0,0
0.401,0.728
1.022,0.978
0.684,0.357
0,0
0,0
0,0
0.171,0.547
0.953,0.997
0.846,0.557
0,0
0,0
0,0
0,0.357
0.831,0.968
0.924,0.728
0.117,0
0,0
0,0
0,0.142
0.665,0.914
1.017,0.87
0.425,0.073
0,0
0,0
0,0
0.464,0.767
1.026,0.958
0.63,0.288
0,0
0,0
0,0
0.239,0.606
0.978,0.992
0.802,0.503
0,0
0,0
0,0
0,0.411
0.87,0.982
0.948,0.684
0.122,0
0,0
0,0
0,0.21
0.723,0.919
1.012,0.821
0.357,0.005
0,0
0,0
0,0
0.523,0.811
1.031,0.89
0.577,0.23
0,0
0,0
0,0
0.313,0.66
1.002,1.002
0.758,0.445
0,0
0,0
0,0
0.054,0.474
0.909,0.992
0.899,0.63
0.054,0
0,0
0,0
0,0.264
0.772,0.948
0.997,0.797
0.283,0
0,0
0,0
0,0.049
0.601,0.846
1.031,0.88
0.513,0.166
0,0
0,0
0,0
0.371,0.699
1.017,0.978
0.699,0.381
0,0
0,0
0,0
0.132,0.518
0.948,0.997
0.86,0.582
0,0
0,0
0,0
0,0.337
0.811,0.943
0.973,0.753
0.225,0
0,0
0,0
0,0.117
0.645,0.875
1.026,0.88
0.455,0.112
0,0
0,0
0,0
0.43,0.748
1.026,0.968
0.645,0.318
0,0
0,0
0,0
0.21,0.587
0.963,0.997
0.841,0.528
0,0
0,0
0,0
0,0.386
0.85,0.978
0.948,0.704
0.156,0
0,0
0,0
0,0.176
0.699,0.904
1.022,0.85
0.376,0.034
0,0
0,0
0,0
0.499,0.806
1.031,0.924
0.601,0.259
0,0
0,0
0,0
0.274,0.635
0.992,0.992
0.782,0.425
0,0
0,0
0,0
0.034,0.45
0.89,0.987
0.909,0.66
0.049,0
0,0
0,0
0,0.244
0.743,0.943
1.002,0.811
0.323,0
0,0
0,0
0,0.02
0.557,0.831
1.036,0.963
0.543,0.196
0,0
0,0
0,0
0.362,0.684
1.007,0.992
0.728,0.411
0,0
0,0
0,0
0.103,0.503
0.929,0.997
0.885,0.621
0.015,0
0,0
0,0
0,0.293
0.792,0.953
0.982,0.772
0.254,0
0,0
0,0
0,0.083
0.616,0.86
1.026,0.894
0.484,0.127
0,0
0,0
0,0
0.411,0.728
1.022,0.968
0.679,0.352
0,0
0,0
0,0
0.239,0.557
0.958,0.997
0.811,0.552
0,0
0,0
0,0
0,0.396
0.841,0.973
0.958,0.694
0.186,0
0,0
0,0
0,0.147
0.67,0.894
1.017,0.865
0.42,0.064
0,0
0,0
0,0
0.415,0.772
1.031,0.953
0.626,0.288
0,0
0,0
0,0
0.239,0.606
0.978,0.997
0.758,0.494
0,0
0,0
0,0
0,0.42
0.875,0.982
0.934,0.684
0.117,0
0,0
0,0
0,0.215
0.723,0.919
1.002,0.826
0.352,0
0,0
0,0
0,0
0.528,0.811
1.017,0.934
0.572,0.205
0,0
0,0
0,0
0.327,0.66
0.997,0.982
0.758,0.435
0,0
0,0
0,0
0.064,0.469
0.909,1.002
0.899,0.621
0.044,0
0,0
0,0
0,0.274
0.772,0.943
0.992,0.787
0.318,0
0,0
0,0
0,0.088
0.591,0.802
1.026,0.904
0.503,0.161
0,0
0,0
0,0
0.371,0.709
1.007,0.978
0.704,0.381
0,0
0,0
0,0
0.137,0.533
0.88,0.992
0.86,0.582
0,0
0,0
0,0
0,0.318
0.811,0.963
0.973,0.748
0.22,0
0,0
0,0
0,0.112
0.64,0.875
1.031,0.88
0.45,0.093
0,0
0,0
0,0
0.43,0.748
1.031,0.958
0.645,0.342
0,0
0,0
0,0
0.205,0.582
0.968,0.997
0.811,0.513
0,0
0,0
0,0
0,0.391
0.86,1.002
0.948,0.704
0.152,0
0,0
0,0
0,0.186
0.728,0.909
1.017,0.85
0.381,0.054
0,0
0,0
0,0
0.499,0.797
1.031,0.938
0.596,0.244
0,0
0,0
0,0
0.279,0.64
0.992,0.987
0.772,0.469
0,0
0,0
0,0
0.034,0.45
0.894,0.982
0.914,0.655
0.093,0
0,0
0,0
0,0.244
0.748,0.938
0.958,0.806
0.323,0
0,0
0,0
0,0.029
0.562,0.831
1.031,0.914
0.538,0.191
0,0
0,0
0,0
0.342,0.684
1.002,0.982
0.728,0.406
0,0
0,0
0,0
0.108,0.513
0.929,0.992
0.885,0.606
0.005,0
0,0
0,0
0,0.308
0.797,0.953
0.982,0.767
0.259,0
0,0
0,0
0,0.088
0.635,0.87
1.031,0.894
0.479,0.122
0,0
0,0
0,0
0.411,0.733
1.022,0.968
0.679,0.337
0,0
0,0
0,0
0.176,0.562
0.958,0.997
0.85,0.552
0,0
0,0
0,0
0,0.362
0.841,0.973
0.958,0.723
0.186,0
0,0
0,0
0,0.152
0.674,0.899
1.022,0.86
0.411,0.059
0,0
0,0
0,0
0.479,0.772
1.031,0.953
0.626,0.279
0,0
0,0
0,0
0.249,0.596
0.978,0.992
0.802,0.494
0,0
0,0
0,0
0.005,0.43
0.89,0.987
0.929,0.67
0.112,0
0,0
0,0
0,0.215
0.723,0.924
1.007,0.826
0.347,0
0,0
0,0
0,0
0.538,0.816
1.036,0.929
0.562,0.205
0,0
0,0
0,0
0.371,0.665
1.002,0.982
0.753,0.43
0,0
0,0
0,0
0.073,0.484
0.914,0.992
0.899,0.626
0.039,0
0,0
0,0
0,0.264
0.772,0.948
0.992,0.787
0.279,0
0,0
0,0
0,0.064
0.591,0.85
1.031,0.904
0.508,0.147
0,0
0,0
0,0
0.381,0.714
1.022,0.973
0.704,0.371
0,0
0,0
0,0
0.147,0.538
0.904,0.992
0.86,0.567
0,0
0,0
0,0
0,0.337
0.816,0.963
0.978,0.743
0.215,0
0,0
0,0
0,0.122
0.65,0.88
1.026,0.875
0.44,0.093
0,0
0,0
0,0
0.42,0.753
1.026,0.958
0.655,0.313
0,0
0,0
0,0
0.215,0.591
0.973,0.997
0.816,0.518
0,0
0,0
0,0
0,0.371
0.865,0.982
0.943,0.699
0.137,0
0,0
0,0
0,0.171
0.704,0.914
1.017,0.841
0.376,0.02
0,0
0,0
0,0
0.503,0.797
1.031,0.943
0.572,0.244
0,0
0,0
0,0
0.293,0.66
0.982,0.992
0.772,0.459
0,0
0,0
0,0
0.024,0.455
0.904,0.992
0.914,0.65
0.078,0
0,0
0,0
0,0.244
0.748,0.875
1.002,0.806
0.274,0
0,0
0,0
0,0.029
0.572,0.831
1.036,0.924
0.523,0.186
0,0
0,0
0,0
0.347,0.689
1.012,0.978
0.723,0.396
0,0
0,0
0,0
0.117,0.547
0.924,0.992
0.88,0.596
0.005,0
0,0
0,0
0,0.313
0.811,0.963
0.978,0.782
0.244,0
0,0
0,0
0,0.093
0.621,0.865
1.031,0.89
0.459,0.117
0,0
0,0
0,0
0.415,0.733
0.997,0.968
0.665,0.342
0,0
0,0
0,0
0.171,0.567
0.963,0.997
0.831,0.587
0,0
0,0
0,0
0,0.371
0.841,0.973
0.958,0.714
0.186,0
0,0
0,0
0,0.156
0.674,0.904
1.022,0.86
0.411,0.054
0,0
0,0
0,0
0.479,0.777
1.031,0.953
0.621,0.279
0,0
0,0
0,0
0.244,0.621
0.968,0.992
0.782,0.489
0,0
0,0
0,0
0,0.425
0.88,0.992
0.919,0.674
0.103,0
0,0
0,0
0,0.22
0.718,0.924
1.007,0.821
0.347,0
0,0
0,0
0,0
0.538,0.821
1.031,0.929
0.562,0.21
0,0
0,0
0,0
0.318,0.728
1.002,0.987
0.753,0.435
0,0
0,0
0,0
0.088,0.489
0.914,0.987
0.894,0.63
0.039,0
0,0
0,0
0,0.279
0.777,0.948
0.938,0.782
0.274,0
0,0
0,0
0,0.064
0.596,0.85
1.075,0.904
0.503,0.156
0,0
0,0
0,0
0.381,0.718
1.017,0.978
0.694,0.367
0,0
0,0
0,0
0.156,0.552
0.943,0.992
0.855,0.567
0,0
0,0
0,0
0,0.337
0.816,1.026
0.968,0.743
0.147,0
0,0
0,0
0,0.122
0.567,0.875
1.022,0.89
0.44,0.088
0,0
0,0
0,0
0.45,0.758
1.026,0.963
0.679,0.308
0,0
0,0
0,0
0.22,0.591
0.978,0.992
0.816,0.518
0,0
0,0
0,0
0,0.396
0.86,0.973
0.943,0.709
0.142,0
0,0
0,0
0,0.186
0.704,0.909
1.012,0.767
0.376,0.024
0,0
0,0
0,0
0.503,0.738
1.031,0.938
0.587,0.249
0,0
0,0
0,0
0.283,0.64
0.992,0.992
0.767,0.459
0,0
0,0
0,0
0.039,0.455
0.919,0.992
0.914,0.645
0.073,0
0,0
0,0
0,0.244
0.753,0.934
0.997,0.806
0.313,0
0,0
0,0
0,0.044
0.567,0.836
1.036,0.919
0.538,0.186
0,0
0,0
0,0
0.352,0.689
1.007,0.982
0.718,0.401
0,0
0,0
0,0
0.108,0.518
0.958,0.992
0.87,0.611
0.005,0
0,0
0,0
0,0.313
0.802,0.968
0.982,0.762
0.254,0
0,0
0,0
0,0.093
0.626,0.865
1.056,0.89
0.474,0.108
0,0
0,0
0,0
0.415,0.738
1.022,0.973
0.684,0.342
0,0
0,0
0,0
0.166,0.567
0.958,1.002
0.806,0.543
0,0
0,0
0,0
0,0.391
0.846,0.929
0.963,0.723
0.044,0
0,0
0,0
0,0.161
0.689,0.894
1.022,0.86
0.406,0.059
0,0
0,0
0,0.039
0.484,0.782
1.036,0.953
0.621,0.279
0,0
0,0
0,0
0.269,0.621
0.982,0.987
0.792,0.494
0,0
0,0
0,0
0.005,0.43
0.88,0.973
0.934,0.674
0.108,0
0,0
0,0
0,0.22
0.728,0.924
1.007,0.821
0.342,0
0,0
0,0
0,0.005
0.543,0.816
1.036,0.929
0.567,0.215
0,0
0,0
0,0
0.318,0.67
0.992,0.987
0.748,0.43
0,0
0,0
0,0
0.078,0.484
0.914,0.997
0.894,0.621
0.029,0
0,0
0,0
0,0.279
0.777,0.948
0.987,0.782
0.274,0
0,0
0,0
0,0.064
0.616,0.855
1.036,0.899
0.503,0.186
0,0
0,0
0,0
0.386,0.704
1.017,0.973
0.699,0.332
0,0
0,0
0,0
0.147,0.543
0.943,0.997
0.86,0.557
0,0
0,0
0,0
0,0.342
0.821,0.968
0.963,0.743
0.215,0
0,0
0,0
0,0.127
0.65,0.89
1.026,0.875
0.406,0.083
0,0
0,0
0,0
0.45,0.762
1.026,0.958
0.645,0.308
0,0
0,0
0,0
0.215,0.596
0.973,1.002
0.816,0.523
0,0
0,0
0,0
0,0.391
0.875,0.982
0.943,0.64
0.137,0
0,0
0,0
0,0.147
0.699,0.914
1.017,0.841
0.371,0.029
0,0
0,0
0,0
0.513,0.811
1.031,0.938
0.587,0.239
0,0
0,0
0,0
0.288,0.655
1.095,0.992
0.767,0.455
0,0
0,0
0,0
0.049,0.464
0.904,0.992
0.909,0.645
0.078,0
0,0
0,0
0,0.254
0.758,0.934
1.002,0.802
0.313,0
0,0
0,0
0,0.044
0.606,0.826
1.036,0.948
0.528,0.176
0,0
0,0
0,0
0.357,0.699
1.012,0.987
0.718,0.401
0,0
0,0
0,0
0.117,0.523
0.938,0.997
0.899,0.591
0,0
0,0
0,0
0,0.318
0.806,0.958
0.987,0.758
0.239,0
0,0
0,0
0,0.103
0.63,0.87
1.031,0.885
0.469,0.117
0,0
0,0
0,0
0.396,0.733
1.026,0.953
0.665,0.332
0,0
0,0
0,0
0.191,0.572
0.973,0.997
0.836,0.538
0,0
0,0
0,0
0,0.376
0.846,0.973
0.978,0.718
0.176,0
0,0
0,0
0,0.161
0.679,0.899
1.022,0.855
0.42,0.054
0,0
0,0
0,0
0.484,0.782
1.036,0.948
0.611,0.279
0,0
0,0
0,0
0.254,0.626
0.968,0.992
0.792,0.489
0,0
0,0
0,0
0.015,0.435
0.885,0.982
0.924,0.665
0.108,0
0,0
0,0
0,0.225
0.733,0.929
1.002,0.826
0.337,0
0,0
0,0
0,0
0.543,0.821
1.031,0.924
0.567,0.21
0,0
0,0
0,0
0.327,0.679
1.002,0.982
0.743,0.42
0,0
0,0
0,0
0.083,0.489
0.914,0.992
0.894,0.616
0.029,0
0,0
0,0
0,0.288
0.782,0.953
0.992,0.792
0.269,0
0,0
0,0
0,0.098
0.601,0.855
1.026,0.899
0.494,0.147
0,0
0,0
0,0
0.386,0.718
0.953,0.973
0.689,0.362
0,0
0,0
0,0
0.161,0.547
0.948,0.997
0.85,0.562
0,0
0,0
0,0
0,0.376
0.826,0.963
0.963,0.733
0.2,0
0,0
0,0
0,0.142
0.66,0.885
1.026,0.87
0.425,0.078
0,0
0,0
0,0
0.459,0.762
1.031,0.958
0.63,0.293
0,0
0,0
0,0
0.23,0.601
0.992,0.997
0.762,0.508
0,0
0,0
0,0
0,0.415
0.87,0.943
0.914,0.679
0.132,0
0,0
0,0
0,0.205
0.718,0.924
1.012,0.831
0.362,0.01
0,0
0,0
0,0
0.523,0.811
1.031,0.938
0.577,0.23
0,0
0,0
0,0
0.303,0.665
1.002,1.007
0.748,0.445
0,0
0,0
0,0
0.073,0.479
0.909,0.992
0.899,0.635
0.054,0
0,0
0,0
0,0.269
0.748,0.943
0.934,0.792
0.293,0
0,0
0,0
0,0.054
0.582,0.963
0.997,0.909
0.513,0.166
0,0
0,0
0,0
0.371,0.709
1.017,0.973
0.709,0.381
0,0
0,0
0,0
0.142,0.533
0.943,0.997
0.86,0.577
0,0
0,0
0,0
0,0.327
0.816,0.963
0.973,0.748
0.215,0
0,0
0,0
0,0.122
0.65,0.88
1.022,0.88
0.445,0.093
0,0
0,0
0,0
0.45,0.753
1.022,0.963
0.626,0.332
0,0
0,0
0,0
0.205,0.577
0.968,0.982
0.821,0.528
0,0
0,0
0,0
0,0.391
0.865,0.968
0.938,0.699
0.152,0
0,0
0,0
0,0.186
0.704,0.909
1.017,0.846
0.371,0
0,0
0,0
0,0
0.499,0.797
1.036,0.909
0.596,0.254
0,0
0,0
0,0
0.279,0.635
0.987,0.992
0.772,0.459
0,0
0,0
0,0
0.039,0.455
0.85,0.992
0.904,0.63
0.068,0
0,0
0,0
0,0.249
0.738,0.938
1.002,0.811
0.293,0
0,0
0,0
0,0.039
0.557,0.821
1.031,0.909
0.533,0.191
0,0
0,0
0,0
0.352,0.689
1.012,0.982
0.743,0.406
0,0
0,0
0,0
0.117,0.518
0.929,0.997
0.885,0.596
0.005,0
0,0
0,0
0,0.308
0.802,0.958
0.982,0.767
0.244,0
0,0
0,0
0,0.088
0.621,0.87
1.026,0.885
0.479,0.122
0,0
0,0
0,0
0.415,0.738
1.007,0.968
0.674,0.327
0,0
0,0
0,0
0.186,0.479
0.963,0.997
0.841,0.528
0,0
0,0
0,0
0,0.318
0.841,0.978
0.958,0.723
0.176,0
0,0
0,0
0,0.156
0.679,0.899
1.026,0.86
0.406,0.059
0,0
0,0
0,0
0.479,0.777
1.002,0.958
0.621,0.279
0,0
0,0
0,0
0.23,0.621
0.982,0.982
0.792,0.518
0,0
0,0
0,0
0.015,0.43
0.909,0.987
0.924,0.645
0.112,0
0,0
0,0
0,0.22
0.728,0.924
1.007,0.777
0.347,0
0,0
0,0
0,0.01
0.538,0.816
1.036,0.929
0.562,0.215
0,0
0,0
0,0
0.337,0.67
1.007,0.992
0.753,0.435
0,0
0,0
0,0
0.083,0.494
0.919,0.992
0.894,0.626
0.034,0
0,0
0,0
0,0.283
0.777,0.948
1.002,0.782
0.303,0
0,0
0,0
0,0.068
0.596,0.86
1.031,0.904
0.499,0.147
0,0
0,0
0,0
0.386,0.714
1.017,0.973
0.694,0.367
0,0
0,0
0,0
0.156,0.547
0.948,0.997
0.855,0.567
0,0
0,0
0,0
0,0.298
0.826,0.978
0.963,0.738
0.205,0
0,0
0,0
0,0.132
0.655,0.885
1.026,0.865
0.435,0.078
0,0
0,0
0,0
0.45,0.758
1.026,0.958
0.64,0.308
0,0
0,0
0,0
0.225,0.601
0.973,0.997
0.816,0.513
0,0
0,0
0,0
0,0.406
0.87,0.982
0.938,0.694
0.132,0
0,0
0,0
0,0.196
0.704,0.914
1.012,0.836
0.367,0.015
0,0
0,0
0,0
0.591,0.802
1.031,0.919
0.582,0.239
0,0
0,0
0,0
0.293,0.65
0.958,0.992
0.762,0.44
0,0
0,0
0,0
0.054,0.464
0.899,0.982
0.914,0.64
0.059,0
0,0
0,0
0,0.293
0.787,0.938
1.012,0.802
0.303,0
0,0
0,0
0,0.044
0.582,0.841
1.031,0.914
0.518,0.171
0,0
0,0
0,0
0.367,0.704
1.017,0.973
0.714,0.396
0,0
0,0
0,0
0.127,0.528
0.934,0.992
0.87,0.587
0,0
0,0
0,0
0,0.323
0.806,0.963
0.978,0.753
0.23,0
0,0
0,0
0,0.108
0.635,0.875
1.026,0.885
0.459,0.108
0,0
0,0
0,0
0.445,0.743
1.022,0.968
0.665,0.327
0,0
0,0
0,0
0.2,0.577
0.963,0.997
0.831,0.528
0,0
0,0
0,0
0,0.401
0.87,0.973
0.948,0.709
0.156,0
0,0
0,0
0,0.171
0.689,0.904
1.022,0.831
0.396,0.044
0,0
0,0
0,0
0.494,0.728
1.031,0.938
0.601,0.264
0,0
0,0
0,0
0.293,0.63
0.997,0.992
0.806,0.479
0,0
0,0
0,0
0.029,0.43
0.88,0.987
0.919,0.66
0.112,0
0,0
0,0
0,0.239
0.767,0.934
1.002,0.767
0.323,0
0,0
0,0
0,0.024
0.557,0.826
1.036,0.914
0.538,0.196
0,0
0,0
0,0
0.337,0.674
1.007,0.982
0.733,0.411
0,0
0,0
0,0
0.122,0.508
0.929,1.031
0.885,0.606
0.015,0
0,0
0,0
0,0.298
0.792,0.958
0.982,0.772
0.254,0
0,0
0,0
0,0.088
0.596,0.87
1.026,0.89
0.484,0.127
0,0
0,0
0,0
0.411,0.728
1.022,0.973
0.684,0.347
0,0
0,0
0,0
0.171,0.562
0.958,1.002
0.846,0.552
0,0
0,0
0,0
0,0.376
0.836,0.968
0.958,0.723
0.186,0
0,0
0,0
0,0.152
0.65,0.894
1.051,0.86
0.415,0.059
0,0
0,0
0,0
0.474,0.777
1.026,0.963
0.621,0.288
0,0
0,0
0,0
delay,correlation
highshift: 0.1800,
highr: 0.9884,
0,0
0,0
0.112,0.547
0.948,0.997
0.855,0.567
0,0
0,0
0,0
0,0.342
0.836,0.953
0.978,0.738
0.191,0
0,0
0,0
0,0.137
0.65,0.88
1.022,0.875
0.44,0.083
0,0
0,0
0,0
0.45,0.762
1.031,0.958
0.655,0.303
0,0
0,0
0,0
0.225,0.591
0.978,0.997
0.811,0.508
0,0
0,0
0,0
0,0.411
0.87,0.982
0.938,0.689
0.127,0
0,0
0,0
0,0.196
0.709,0.899
1.017,0.846
0.367,0.01
0,0
0,0
0,0
0.518,0.806
1.031,0.938
0.577,0.239
0,0
0,0
0,0
0.293,0.65
0.997,0.992
0.767,0.45
0,0
0,0
0,0
0.054,0.464
0.914,0.992
0.87,0.64
0.059,0
0,0
0,0
0,0.259
0.718,0.938
0.978,0.797
0.313,0
0,0
0,0
0,0.034
0.577,0.841
1.036,0.914
0.518,0.171
0,0
0,0
0,0
0.362,0.684
1.012,0.992
0.718,0.386
0,0
0,0
0,0
0.127,0.523
0.938,0.992
0.865,0.591
0,0
0,0
0,0
0,0.323
0.811,0.953
0.978,0.753
0.23,0
0,0
0,0
0,0.108
0.635,0.88
1.026,0.885
0.455,0.108
0,0
0,0
0,0
0.445,0.748
1.022,0.968
0.665,0.337
0,0
0,0
0,0
0.2,0.582
0.968,1.002
0.826,0.528
0,0
0,0
0,0
0,0.352
0.865,0.973
0.948,0.709
0.156,0
0,0
0,0
0,0.171
0.689,0.904
0.997,0.85
0.391,0.039
0,0
0,0
0,0
0.489,0.782
1.031,0.943
0.596,0.264
0,0
0,0
0,0
0.269,0.63
0.987,0.992
0.772,0.474
0,0
0,0
0,0
0.024,0.44
0.89,0.987
0.919,0.64
0.093,0
0,0
0,0
0,0.225
0.738,0.934
1.002,0.816
0.332,0
0,0
0,0
0,0.015
0.552,0.816
1.031,0.924
0.538,0.2
0,0
0,0
0,0
0.342,0.679
1.007,0.987
0.738,0.415
0,0
0,0
0,0
0.098,0.464
0.919,0.997
0.85,0.611
0.02,0
0,0
0,0
0,0.288
0.782,0.948
0.982,0.806
0.259,0
0,0
0,0
0,0.039
0.591,0.865
1.012,0.885
0.484,0.137
0,0
0,0
0,0
0.396,0.728
1.022,0.973
0.679,0.357
0,0
0,0
0,0
0.122,0.552
0.958,1.002
0.85,0.562
0,0
0,0
0,0
0,0.357
0.831,0.968
0.963,0.733
0.2,0
0,0
0,0
0,0.142
0.665,0.894
1.026,0.865
0.425,0.073
0,0
0,0
0,0
0.459,0.767
1.026,0.958
0.635,0.298
0,0
0,0
0,0
0.249,0.606
0.978,0.987
0.806,0.503
0,0
0,0
0,0
0,0.415
0.87,0.973
0.934,0.694
0.122,0
0,0
0,0
0,0.2
0.728,0.924
1.007,0.831
0.362,0.015
0,0
0,0
0,0
0.523,0.797
1.031,0.934
0.587,0.235
0,0
0,0
0,0
0.323,0.66
1.002,0.992
0.762,0.445
0,0
0,0
0,0
0.059,0.469
0.909,0.978
0.904,0.635
0.044,0
0,0
0,0
0,0.269
0.762,0.904
0.992,0.797
0.293,0
0,0
0,0
0,0.068
0.591,0.85
1.036,0.904
0.513,0.166
0,0
0,0
0,0
0.371,0.704
1.017,0.982
0.714,0.386
0,0
0,0
0,0
0.132,0.528
0.904,0.997
0.865,0.552
0,0
0,0
0,0
0,0.327
0.811,0.963
0.982,0.753
0.225,0
0,0
0,0
0,0.127
0.635,0.88
1.026,0.88
0.45,0.112
0,0
0,0
0,0
0.44,0.792
1.046,0.973
0.65,0.323
0,0
0,0
0,0
0.205,0.587
0.968,1.002
0.826,0.528
0,0
0,0
0,0
0,0.391
0.855,0.919
0.948,0.704
0.152,0
0,0
0,0
0,0.176
0.704,0.909
1.026,0.846
0.391,0.034
0,0
0,0
0,0
0.499,0.792
1.031,0.924
0.601,0.254
0,0
0,0
0,0
0.269,0.635
0.973,0.997
0.782,0.459
0,0
0,0
0,0
0.029,0.42
0.89,0.992
0.919,0.655
0.083,0
0,0
0,0
0,0.239
0.748,0.934
0.968,0.811
0.327,0
0,0
0,0
0,0.02
0.557,0.831
1.036,0.919
0.552,0.2
0,0
0,0
0,0
0.347,0.679
1.007,1.012
0.733,0.411
0,0
0,0
0,0
0.103,0.503
0.934,0.992
0.885,0.611
0.015,0
0,0
0,0
0,0.298
0.792,0.953
0.987,0.772
0.254,0
0,0
0,0
0,0.083
0.616,0.865
1.031,0.875
